"If Diamond Flask Charges are consumed, 250% increased Critical Strike Chance","如果消耗宝钻药剂充能次数，暴击几率提高 250%"
"If Bismuth Flask Charges are consumed, Penetrate 25% Elemental Resistances","如果消耗灰岩药剂充能次数，穿透 25% 的元素抗性"
"If Amethyst Flask Charges are consumed, 37% of Physical Damage as Extra Chaos Damage","如果消耗紫晶药剂充能次数，造成相当于物理伤害 37% 的额外混沌伤害"
"Regenerate 100 Energy Shield per second","每秒再生 100 能量护盾"
"Maximum Energy Shield is increased by Chance to Block Spell Damage",法术伤害格挡几率提高能量护盾上限
"50% increased Effect of Buffs granted by your Golems","魔像的增益效果提高 50%"
"+2 to maximum number of Summoned Golems","召唤魔像的数量上限 +2"
"66% increased Effect of Herald Buffs on you","你身上的捷增益效果提高 66%"
"66% increased Mana Reservation Efficiency of Herald Skills","捷技能的魔力保留效能提高 66%"
"Enemies Ignited by you have 40% of Physical Damage they deal converted to Fire","被你点燃的敌人将它们物理伤害的 40% 转化为火焰伤害"
"Shocks from your Hits always increase Damage taken by at least 25%","你击中造成的感电效果始终使受到的伤害提高至少 25%"
"Enemies Chilled by your Hits lessen their Damage dealt by half of Chill Effect",被你击中而冰缓的敌人造成的伤害降低，效果相当于冰缓效果的一半
"4% increased Attack and Cast Speed for each corpse Consumed Recently, up to a maximum of 200%","近期内每消耗一具灵柩，都使攻击和施法速度加快 4%，最多 200%"
"You have your maximum Fortification",你具有最大护体层数
"3% increased Attack Speed per Fortification above 20","高于 20 层的每层护体令攻击速度加快 3%"
"3% more Armour and Evasion Rating per Fortification above 20","高于 20 层的每层护体令护甲和闪避值总增 3%"
"Banner Skills have 100% increased Duration","旗帜技能的持续时间延长 100%"
"Having a placed Banner does not prevent you gaining Valour",放置旗帜不会阻止你获得胆魄
"Taunt on Hit",击中时嘲讽敌人
"Enemies Taunted by you take 15% increased Damage","被你嘲讽的敌人受到的伤害提高 15%"
"Regenerate 1% of Mana per second","魔力每秒再生 1%"
"10% increased Effect of Shrine Buffs on you","你身上的神龛增益效果提高 10%"
"Gain a random Shrine buff every 10 seconds","每 10 秒获得一个随机神龛增益"
"50% increased Reservation Efficiency of Skills","技能的保留效能提高 50%"
"15% chance to gain a Power Charge on Critical Strike","暴击时有 15% 的几率获得暴击球"
"30% chance to gain a Power Charge on Non-Critical Strike","非暴击时有 30% 的几率获得一个暴击球"
"Mark Skills Cost no Mana",咒印技能不消耗魔力
"Marked Enemy cannot Evade Attacks",被咒印的敌人无法闪避攻击
"Trigger Level 30 Assassin's Mark on Attack Critical Strike against\na Rare or Unique Enemy and you have no Mark","当你没有咒印且对稀有或传奇敌人造成攻击暴击时\n触发 30 级刺客印记"
"+100% to Critical Strike Multiplier against Enemies that are on Low Life","对低血状态敌人的暴击伤害加成 +100%"
"100% more Critical Strike Chance against Enemies that are not on Low Life","对非低血状态敌人的暴击率总增 100%"
"35% less Damage taken while there are at least two Rare or Unique Enemies nearby","周围至少有两个稀有或传奇敌人时，受到的伤害总降 35%"
"Poison you inflict with Critical Strikes deals 20% more Damage","你暴击造成的中毒伤害总增 20%"
"5% increased Poison Duration for each Poison you have inflicted Recently, up\nto a maximum of 100%","近期内你施加的每层中毒效果都使中毒持续时间延长 5%，最多可延长 100%"
"Base Spell Critical Strike Chance of Spells is equal to that of Main Hand Weapon",法术的基础法术暴击几率等于主手武器的暴击几率
"100% increased Elusive Effect","灵巧效果提高 100%"
"Unaffected by Damaging Ailments",不受伤害异常状态影响
"40% of Physical Damage taken Recouped as Life","将受到的物理伤害的 40% 吸纳为生命"
"+100% to Critical Strike Multiplier against Enemies that are not on Low Life","对低血状态敌人的暴击伤害加成 +100%"
"All Damage from Hits can Poison",所有击中伤害都可以造成中毒状态
"Every 10 seconds:\nTake 50% less Damage from Hits for 5 seconds\nTake 50% less Damage over Time for 5 seconds","每10秒：\n受到的击中伤害总降 50% ，持续 5 秒\n 5 秒后受到的持续伤害总降 50% ，持续5秒"
"+4 to Evasion Rating per 1 Maximum Energy Shield on Equipped Helmet","装备头盔的每 1 点能量护盾上限使闪避值提高 +4"
"+1 to maximum Energy Shield per 8 Evasion Rating on Equipped Body Armour","装备胸甲的每 8 闪避值使能量护盾上限 +1"
"Prevent +15% of Suppressed Spell Damage while on Full Energy Shield",能量护盾全满状态下防止+15%的被压制法术伤害
"Your Action Speed is at least 90% of base value",你的行动速度至少是基础值的90%
"Your Critical Strike Chance is Lucky",幸运的暴击率
"Damage with Hits is Unlucky",击中伤害特别不幸
"40% increased Cooldown Recovery Rate","冷却回复速度加快 40%"
"30% chance to take 50% less Area Damage from Hits","有 30% 的几率使受到的范围伤害总降 50%"
"Hits have 30% chance to deal 50% more Area Damage","击中有 30% 的几率造成总增 50% 的范围伤害"
"Projectiles have 50% chance to Return to you","投射物有 50% 的几率返回你身边"
"Projectiles are fired in random directions",投射物朝随机方向发射
"8% increased Projectile Speed","投射物速度加快 8%"
"25% increased Reservation Efficiency of Skills","技能的保留效能提高 25%"
"Removes all Energy Shield\nWhile not on Full Life, Sacrifice 20% of Mana per Second to Recover that much Life","移除所有能量护盾\n非满血状态时，每秒献祭 20% 魔力来回复同等数值的生命"
"Your Banner Buffs Linger on you for 3 seconds after you leave the Area","离开效果范围后，你的旗帜增益在你身上持续 3 秒"
"10% increased Stun and Block Recovery","晕眩回复和格挡回复提高 10%"
"25% more Spell Damage if you've been Stunned while Casting Recently","若你近期在施法时被眩晕，法术伤害总增 25%"
"12% increased Damage Over Time with Spell Skills","法术技能的持续伤害效果提高 12%"
"16% increased Damage Over Time with Spell Skills","法术技能的持续伤害效果提高 16%"
"+4% to Damage Over Time Multiplier with Spell Skills","法术技能的持续伤害加成 +4%"
"+6% to Damage Over Time Multiplier with Spell Skills","法术技能的持续伤害加成 +6%"
"6% increased Skill Effect Duration","技能效果持续时间延长 6%"
"10% reduced Skill Effect Duration","技能效果持续时间缩短 10%"
"30% increased Damage Over Time with Spell Skills","法术技能的持续伤害效果提高 30%"
"20% reduced Duration of Ailments on You",你处于异常状态的时间减少20%
"+12% to Damage Over Time Multiplier with Spell Skills","法术技能的持续伤害加成 +12%"
"5% chance to Defend with 200% of Armour for each\ntime you've been Hit by an Enemy Recently, up to 30%","近期每次被敌人击中，有 5% 几率\n以 200% 护甲防御，上限 30%"
"You have Shepherd of Souls if at least 4 Corrupted Items are Equipped","若至少装备了 4 件腐化物品，你将拥有灵魂牧者"
"You have Sacrifice of Blood if at least 8 Corrupted Items are Equipped","若至少装备了 8 件腐化物品，你将拥有鲜血祭品"
"You have Everlasting Sacrifice if at least 6 Corrupted Items are Equipped","若至少装备了 6 件腐化物品，你将拥有永恒献祭"
"Vaal Skills have 20% chance to regain consumed Souls when used","瓦尔技能使用时有 20% 的几率重获被消耗的灵魂"
"20% reduced Soul Gain Prevention Duration","阻灵术持续时间缩短 20%"
"Vaal Skills require 30% less Souls per Use","瓦尔技能每次使用所需灵魂降低 30%"
"Vaal Skills can store +1 Use","瓦尔技能可储存 +1 次使用"
"Vaal Skills require 40% increased Souls per Use","瓦尔技能每次施放所需灵魂提高 40%"
"Vaal Skills deal 1% more Damage per Soul Required","瓦尔技能每需要一个灵魂，伤害总增 1%"
"50% increased Effect of Auras from your Vaal Skills","你的瓦尔技能光环效果提高 50%"
"Vaal Skills have 50% increased Skill Effect Duration","瓦尔技能的技能效果持续时间延长 50%"
"Vaal Skills have 50% increased Area of Effect","瓦尔技能的效果范围扩大 50%"
"Gain 1 Vaal Soul per second","每秒获得 1 个瓦尔之灵"
"Skills supported by Unleash have +3 to maximum number of Seals","技能被释出辅助时 +3 封印数量上限"
"Unsealed Spells gain 5% more Damage each time their effects Reoccur","解封的法术每次重复释放时，伤害总增 5%"
"Skills Supported by Unleash have 20% increased Seal gain frequency","技能被释出辅助时，其封印获取频率提高 20%"
"+20 to Maximum Rage","怒火上限 +20"
"Gain 2 Rage on Attack Hit","攻击击中时获得 2 点怒火"
"50% increased Stealth while Elusive","处于灵巧状态时，潜行效果提高 50%"
"Elusive has 50% chance to be removed from you at 100% effect","灵巧效果降低到 100% 时，有 50% 几率从你身上移除"
"20% increased Elusive Effect","灵巧效果提高 20%"
"Utility Flasks are Disabled",功能药剂被禁用
"Unaffected by Poison",不受中毒影响
"Can't use Amulets",无法使用项链
"Unaffected by Curses",不受诅咒影响
"Can't use Belts",无法使用腰带
"Unaffected by Bleeding",不受流血影响
"Skills gain a Base Life Cost equal to 100% of Base Mana Cost",技能获得等于基础魔力消耗100%的基础生命消耗
"Skills gain Added Chaos Damage equal to 20% of Life Cost, if Life Cost is not higher than the maximum you could spend","如果生命消耗不高于你能够消耗的最大值，技能附加相当于生命消耗 20% 的混沌伤害"
"50% increased effect of Offerings","奉献效果提高 50%"
"Offering Skills have 20% increased Duration","奉献技能的持续时间提高 20%"
"15% increased Attack Damage per Raised Zombie","每个复苏的魔卫使攻击伤害提高 15%"
"10% increased Defences per Raised Spectre","每个复苏的灵体使防御提高 10%"
"6% increased Spell Damage per Summoned Skeleton","每个召唤的魔侍使法术伤害提高 6%"
"2% increased Movement Speed per Summoned Phantasm","每个召唤的幻灵使移动速度提高 2%"
"2% increased Attack and Cast Speed per Summoned Raging Spirit","每个召唤的怒炎之灵可使攻击和施法速度加快 2%"
"Minions have 25% increased maximum Life","召唤生物的最大生命提高 25%"
"Minions cannot be Killed, but die 6 seconds after being reduced to 1 Life","召唤物不会被消灭，但在生命降至 1 点后 6 秒死亡"
"Minions deal 25% increased Damage","召唤生物的伤害提高 25%"
"Cannot be Stunned if you have an Equipped Helmet with no Socketed Gems",若已装备的头盔没有镶嵌宝石，则免疫晕眩
"Action Speed cannot be modified to below Base Value if you have Equipped Boots with no Socketed Gems",若已装备的鞋子上没有镶嵌宝石，则行动速度无法被减速至基础值以下
"Take no Extra Damage from Critical Strikes if you have Equipped Gloves with no Socketed Gems",若已装备的手套没有镶嵌宝石，则免疫暴击的额外伤害
"15% increased Global Defences","全局防御提高 15%"
"30% increased Endurance, Frenzy and Power Charge Duration","耐力球，狂怒球，以及暴击球的持续时间延长 30%"
"Discipline has 50% increased Aura Effect while you have no Power Charges","当你没有暴击球时，纪律的光环效果提高 50%"
"Wrath has 50% increased Aura Effect while at maximum Power Charges","满暴击球状态下， 雷霆的光环效果提高 50%"
"Anger has 50% increased Aura Effect while at maximum Endurance Charges","满耐力球状态下，愤怒的光环效果提高 50%"
"Determination has 50% increased Aura Effect while you have no Endurance Charges","当你没有耐力球时，坚定的光环效果提高 50%"
"Grace has 50% increased Aura Effect while you have no Frenzy Charges","当你没有狂怒球时，优雅的光环效果提高 50%"
"Hatred has 50% increased Aura Effect while at maximum Frenzy Charges","满狂怒球状态下，憎恨的光环效果提高 50%"
"Create Profane Ground instead of Consecrated Ground",创造渎神地面来代替奉献地面
"Profane Ground you create inflicts Malediction on Enemies",你产生的渎神地面会对敌人施加恶语术
"50% of Cold Damage Converted to Chaos Damage","50% 的冰霜伤害转换为混沌伤害"
"50% of Fire Damage Converted to Chaos Damage","50% 的火焰伤害转换为混沌伤害"
"50% of Lightning Damage Converted to Chaos Damage","50% 的闪电伤害转换为混沌伤害"
"Herald Skills have 2% more Buff Effect for every 1% of Maximum Mana they Reserve","捷技能每保留 1% 最大魔力，其增益效果总增 2%"
"Herald Skills and Minions from Herald Skills deal 1% more Damage for every 1% of Maximum Life those Skills Reserve","捷技能和来自先驱技能的召唤物，每保留 1% 最大生命，其伤害总增 1%"
"Herald Skills deal 20% increased Damage","捷技能造成的伤害提高 20%"
"Minions deal 20% increased Damage while you are affected by a Herald","你受捷影响时，召唤生物的伤害提高 20%"
"40% increased Ward from Equipped Armour Items","已装备防具物品提供的结界提高 40%"
"Damage taken bypasses Unbroken Ward if the Hit deals less Damage than 15% of Ward","若击中造成的伤害低于结界值的 15%，则该伤害会穿透未被打破的结界"
"15% increased Ward from Equipped Armour Items","已装备防具物品提供的结界提高 15%"
"Trigger Level 20 Ward Shatter when your Ward Breaks","你的结界被打破时，触发 20 级结界碎击"
"5% chance to Restore your Ward on Hit","5% 的几率击中时恢复你的结界"
"30% less Damage Taken from Damage over Time while you have Unbroken Ward","当你的结界未被打破时，受到的持续伤害总降 30%"
"Trigger Level 20 Summon Spectral Tiger on Critical Strike","暴击时触发 20 级召唤幻影猛虎"
"2% increased Attack Speed per Minion, up to a maximum of 80%","每个召唤物使攻击速度加快 2%，上限为 80%"
"Minions deal 80% increased Damage if you have Warcried Recently","若你近期使用了战吼，召唤物造成的伤害提高 80%"
"25% increased Warcry Speed","战吼施法速度加快 25%"
"Raised Beast Spectres have Farrul's Farric Presence",复苏的野兽灵体拥有法瑞尔的法里克之灵
"Raised Beast Spectres have 3 additional modifiers randomly chosen in each Area","复苏的野兽灵体在每个区域中随机获得 3 个额外词缀"
"Raised Beast Spectres have Farrul's Fertile Presence",复苏的野兽灵体拥有法瑞尔的丰沃之灵
"Raised Beast Spectres have Farrul's Wild Presence",复苏的野兽灵体拥有法瑞尔的狂野之灵
"Maximum number of Raised Spectres is 1","复苏的灵体最大数量为 1"
"Grants Level 1 Embrace Madness Skill","获得 1 级的疯狂之拥技能"
"While affected by Glorious Madness, inflict Mania on nearby Enemies every second",受疯狂荣光影响时，每秒对周围敌人施加狂热
"Grants Level 20 Misty Reflection Skill","赋予 20 级迷雾倒影技能"
"Take 40% less Damage from Hits","受到的击中伤害总降 40%"
"Four seconds after each Hit you take, lose Life equal to 40% of the Damage taken from that Hit","每次你被击中后的四秒，损失生命，数值等于该次击中伤害的 40%"
"+2 to Level of all Lightning Skill Gems if at least 4 Foulborn Unique Items are Equipped","若至少装备了 4 件秽生传奇物品，所有闪电技能宝石等级 +2"
"Your Hits ignore Enemy Monster Lightning Resistances if all Equipped Rings are Synaptic Rings",若所有已装备的戒指都是突触戒指，你的击中会无视敌人的闪电抗性
"30% increased Freeze Duration on Enemies","敌人被冰冻的持续时间延长 30%"
"+2 to Level of all Cold Skill Gems if at least 4 Foulborn Unique Items are Equipped","若至少装备了 4 件秽生传奇物品，所有冰霜技能宝石等级 +2"
"Your Hits ignore Enemy Monster Cold Resistances if all Equipped Rings are Cryonic Rings",若所有已装备的戒指都是冰凝戒指，你的击中会无视敌人的冰霜抗性
"Take 15% less Lightning Damage with at least one Eshgraft grafted to you","至少装备一个艾许移植物时，受到的闪电伤害总降 15%"
"Take 15% less Cold Damage with at least one Tulgraft grafted to you","至少装备一个图尔移植物时，受到的冰霜伤害总降 15%"
"Take 15% less Physical Damage with at least one Uulgraft grafted to you","至少装备一个乌尔尼多移植物时，受到的物理伤害总降 15%"
"Take 15% less Fire Damage with at least one Xophgraft grafted to you","至少装备一个索伏移植物时，受到的火焰伤害总降 15%"
"Lose all Rage on reaching Maximum Rage and gain Wild Savagery\nfor 1 second per 10 Rage lost this way","达到怒火上限时失去所有怒火，每因此失去 10 点怒火，\n获得 1 秒狂野兽性"
"Offerings Kill affected Damagable targets when Offering Duration expires",奉献效果持续时间结束时，消灭受影响的可伤害目标
"Minions deal 15% more Damage while they are on Low Life","召唤生物处于濒血状态时造成的伤害总增 15%"
"Elemental Ailments cannot be inflicted on you if you have an Equipped Body Armour with no Socketed Gems",若已装备的胸甲没有镶嵌宝石，则免疫元素异常状态
"Profane Ground you create also affects you and your Allies, granting Chaotic Might",你创造的亵渎地面也会影响你和友军，赋予混沌之力
"20% faster Restoration of Ward per Enemy Hit taken Recently","近期每次被敌人击中，结界回复速度加快 20%"
"Non-Cluster, Non-Passage Jewels Socketed in your Passive Skill Tree have no effect",你天赋树上镶嵌的非星团、非通途珠宝无效
"10% increased [Critical|Critical Hit Chance] with [Quarterstaff|Quarterstaves]","[Quarterstaff|节杖]的[Critical|暴击几率]提高 10%"
"Arrows gain [Critical|Critical Hit] Chance as they travel farther, up to\n40% increased [Critical|Critical Hit] Chance after 7 metres","箭矢的[Critical|暴击]几率随穿越的距离而提高，\n7 米后[Critical|暴击]几率最多提高 40%"
"+8% [SurpassChance|Surpassing] chance to fire an additional Arrow","+8% 的[SurpassChance|溢出几率]发射一支额外箭矢"
"+10% [SurpassChance|Surpassing] chance to fire an additional Arrow","+10% 的[SurpassChance|溢出几率]发射一支额外箭矢"
"+24% [SurpassChance|Surpassing] chance to fire an additional Arrow","+24% 的[SurpassChance|溢出几率]发射一支额外箭矢"
"10% increased [Critical|Critical Hit Chance] with [Spear|Spears]","[Spear|战矛]的[Critical|暴击率]提高 10%"
"20% increased [Parry] [HitDamage|Hit] Area of Effect","[Parry|招架][HitDamage|击中]效果范围提高 20%"
"30% increased [ParriedDebuff|Parried Debuff] Duration","[ParriedDebuff|被招架减益状态]的持续时间提高 30%"
"10% increased [ParriedDebuff|Parried Debuff] [BuffMagnitude|Magnitude]","[ParriedDebuff|被招架减益状态][BuffMagnitude|强度]提高 10%"
"6% increased [ParriedDebuff|Parried Debuff] [BuffMagnitude|Magnitude]","[ParriedDebuff|被招架减益状态][BuffMagnitude|强度]提高 6%"
"8% increased [ParriedDebuff|Parried Debuff] Duration","[ParriedDebuff|被招架减益状态]的持续时间提高 8%"
"25% increased [ParriedDebuff|Parried Debuff] [BuffMagnitude|Magnitude]","[ParriedDebuff|被招架减益状态][BuffMagnitude|强度]提高 25%"
"5% reduced Movement Speed Penalty while Actively [Block|Blocking]","主动[Block|格挡]时移动速度惩罚降低 5%"
"100% chance to [Daze] Enemies whose [HitDamage|Hits] you [Block] with a raised [Shield]","举起[Shield|盾牌][Block|格挡]时[Block|格挡]敌人[HitDamage|击中]有 100% 几率使敌人[Daze|恍惚]"
"Apply [Debilitate] to Enemies 3 Metres in front of you while your [Shield] is raised","举起[Shield|盾牌]时，对你前方 3 米内的敌人施加[Debilitate|虚弱]"
"8% increased Bolt Speed","弩箭速度提高 8%"
"20% increased Damage with [Crossbow|Crossbows]","[Crossbow|战弩]的伤害提高 20%"
"15% increased Bolt Speed","弩箭速度提高 15%"
"8% chance for [Mace] [Slam] Skills you use yourself to cause an additional [Aftershock]","你对自己使用的[Mace|锤类][Slam|猛击]技能有 8% 的几率造成一次额外[Aftershock|余震]"
"10% chance for [Mace] [Slam] Skills you use yourself to cause an additional [Aftershock]","你对自己使用的[Mace|锤类][Slam|猛击]技能有 10% 的几率造成一次额外[Aftershock|余震]"
"[Strike] Skills you use yourself with [Mace|Maces] have 10% chance to deal [MeleeSplash|Splash Damage]","你用[Mace|锤类]对自己使用的[Strike|打击]技能有 10% 的几率造成[MeleeSplash|溅射伤害]"
"10% increased [Critical|Critical Hit Chance] with [Flail|Flails]","[Flail|连枷]的[Critical|暴击率]提高 10%"
"5% of Physical Damage prevented [Recoup|Recouped] as Life","阻挡的物理伤害的 5% [Recoup|吸纳]为生命"
"2% reduced Movement Speed Penalty from using Skills while moving","移动时使用技能的移动速度惩罚降低 2%"
"5% reduced Movement Speed Penalty from using Skills while moving","移动时使用技能的移动速度惩罚降低 5%"
"+1 to [Evasion] Rating per 1 [ItemDefences|Item Armour] on Equipped Gloves","装备手套每有 1 点[ItemDefences|物品护甲值]，[Eavsion|闪避]值 +1"
"+3 to [Armour] per 1 [ItemDefences|Item Energy Shield] on Equipped Boots","装备靴子每有 1 点[ItemDefences|物品能量护盾]，[Armour|护甲] +3"
"12% [FasterESRechargeStart|faster start of Energy Shield Recharge]","[FasterESRechargeStart|能量护盾充能时间提前] 12%"
"+1 to Maximum [EnergyShield|Energy Shield] per 8 [ItemDefences|Item Armour] on Equipped Helmet","装备头盔每有 8 点[ItemDefences|物品护甲值]，最大[EnergyShield|能量护盾] +1"
"6% reduced Movement Speed Penalty from using Skills while moving","移动时使用技能的移动速度惩罚降低 6%"
"25% increased Chance to [Block] if you've Blocked with a raised [Shield] [Recently]","若你[Recently|近期]举起[Shield|盾牌]格挡时成功格挡，[Block|格挡]几率提高 25%"
"15% increased [ParriedDebuff|Parried Debuff] [BuffMagnitude|Magnitude]","[ParriedDebuff|被招架减益状态][BuffMagnitude|强度]提高 15%"
"8% increased [Parry] [HitDamage|Hit] Area of Effect","[Parry|招架][HitDamage|击中]效果范围提高 8%"
"15% increased [Parry] [HitDamage|Hit] Area of Effect","[Parry|招架][HitDamage|击中]效果范围提高 15%"
"5% increased Damage","伤害提高 5%"
"Regenerate 0.1% of maximum Life per second","生命每秒再生 0.1%"
"40% increased Life Regeneration Rate while stationary","静止时生命再生速度提高 40%"
"Regenerate 0.5% of maximum Life per second if you have been Hit [Recently]","若你[Recently|近期]内被击中，则每秒回复 0.5% 生命"
"Gain 3 Life per enemy killed","每击败一名敌人获得 3 点生命"
"Gain 5 Life per enemy killed","每击败一名敌人获得 5 点生命"
"Gain 20 Life per enemy killed","每击败一名敌人获得 20 点生命"
"10% increased [Critical|Critical Hit Chance] if you have Killed [Recently]","若你[Recently|近期]内击败过敌人，则[Critical|暴击率]提高 10%"
"16% increased [Critical|Critical Hit Chance] if you haven't dealt a Critical Hit [Recently]","若你[Recently|近期]内没有打出暴击，则[Critical|暴击率]提高 16%"
"35% increased [Critical|Critical Hit Chance] against Enemies that are affected\nby no Elemental [Ailments]","对没有受到元素[Ailments|异常状态]的敌人的[Critical|暴击率]提高 35%"
"25% increased Damage if you've dealt a [Critical|Critical Hit] in the past 8 seconds","若过去 8 秒内你打出过[Critical|暴击]，则伤害提高 25%"
"30% increased [Critical|Critical Hit Chance]","[Critical|暴击率]提高 30%"
"40% increased [Critical|Critical Hit Chance] if you haven't dealt a Critical Hit [Recently]","若你[Recently|近期]内没有打出暴击，则[Critical|暴击率]提高 40%"
"12% increased [Critical|Critical Hit] Chance against Enemies that have entered your [Presence] [Recently]","对[Recently|近期]进入你的[Presence|在场]范围的敌人的[Critical|暴击]几率提高 12%"
"[Allies|Allies] in your [Presence|Presence] have 25% increased [Critical|Critical Hit] Chance","[Presence|在场]的[Allies|友军]的[Critical|暴击几率]提高 25%"
"20% increased [Melee] Damage against [HeavyStun|Heavy Stunned] enemies","对[HeavyStun|重度晕眩]的敌人的[Melee|近战]伤害提高 20%"
"40% increased [Stun] Buildup against enemies within 2 metres","对 2 米内的敌人的[Stun|晕眩]积蓄值提高 40%"
"Inherent [Rage|Rage] loss starts 1 second later","固有的[Rage|怒火]损失延迟 1 秒开始"
"+3 to maximum [Rage] while [Shapeshift|Shapeshifted]","[Shapeshift|变形]时，[Rage|怒火]上限 +3%"
"+12 to maximum [Rage] while [Shapeshift|Shapeshifted]","[Shapeshift|变形]时，[Rage|怒火]上限 +12%"
"Consume all [Rage] when [Shapeshift|Shapeshifting] to Human form to recover 1% of maximum life per [Rage] Consumed","[Shapeshift|变形]为人类时消耗所有[Rage|怒气]，每消耗 1 点[Rage|怒气]恢复最大生命的 1%"
"Inherent loss of [Rage|Rage] is 15% slower","[Rage|怒火]固有损耗减慢 15%"
"Every [Rage] also grants 2% increased [Spell] Damage","每一点[Rage|怒火]还会使[Spell|法术]伤害提高 2%"
"25% increased [Critical|Critical Hit Chance] against [Bleeding] Enemies","对[Bleeding|流血]敌人的[Critical|暴击率]提高 25%"
"80% increased [Flammability] [BuffMagnitude|Magnitude]","[Flammability|易燃][BuffMagnitude|强度]提高 80%"
"12% increased [BuffMagnitude|Magnitude] of [Chill] you inflict","你造成的[Chill|冰缓][BuffMagnitude|强度]提高 12%"
"15% increased [FreezeThreshold|Freeze Threshold]","[FreezeThreshold|冻结阈值]提高 15%"
"25% increased [FreezeThreshold|Freeze Threshold]","[FreezeThreshold|冻结阈值]提高 25%"
"15% increased [Critical|Critical Hit] Chance against [Shock|Shocked] Enemies","对[Shock|感电]敌人的[Critical|暴击]几率提高 15%"
"3% increased [Fire] Damage per [Charges|Endurance Charge] consumed [Recently]","[Recently|近期]每消耗过一个[Charges|耐力球]，[Fire|火焰]伤害提高 3%"
"Gain 2% of Damage as Extra [Fire] Damage per [Charges|Endurance Charge] consumed [Recently]","[Recently|近期]每消耗过一个[Charges|耐力球]，获得等同于 2% 伤害的额外[Fire|火焰]伤害"
"20% increased maximum [EnergyShield|Energy Shield] if you've consumed a [Charges|Power Charge] [Recently|Recently]","若你[Recently|近期]消耗过[Charges|暴击球]，则[EnergyShield|能量护盾]上限提高 20%"
"Recover 2% of maximum Mana when you consume a [Charges|Power Charge]","消耗[Charges|暴击球]时回复 2% 最大魔力"
"Recover 5% of maximum Mana when you consume a [Charges|Power Charge]","消耗[Charges|暴击球]时回复 5% 最大魔力"
"6% increased [ElementalInfusion|Elemental Infusion] duration","[ElementalInfusion|元素灌注]持续时间提高 6%"
"6% increased [Charges|Power Charge] Duration","暴击球的持续时间提高 6%"
"8% increased [ElementalInfusion|Elemental Infusion] duration","[ElementalInfusion|元素灌注]持续时间提高 8%"
"8% increased [Charges|Power Charge] Duration","暴击球的持续时间提高 8%"
"Gain a [Charges|Power Charge] when you consume an [ElementalInfusion|Elemental Infusion]",消耗[ElementalInfusion|元素灌注]时，你将获得一个[Charges|暴击球]
"10% increased [Charges|Power Charge] Duration","暴击球的持续时间提高 10%"
"10% increased maximum [EnergyShield|Energy Shield] if you've consumed a [Charges|Power Charge] [Recently|Recently]","若你[Recently|近期]消耗过[Charges|暴击球]，则[EnergyShield|能量护盾]上限提高 10%"
"25% chance when you gain a [Charges|Power Charge] to gain an additional [Charges|Power Charge]","获得[Charges|暴击球]时有 25% 的几率额外获得一个[Charges|暴击球]"
"10% increased [Charges|Endurance Charge] Duration","耐力球持续时间提高 10%"
"10% increased [Armour] if you've consumed an [Charges|Endurance Charge] [Recently]","若你[Recently|近期]消耗过[Charges|耐力球]，[Armour|护甲]提高 10%"
"25% chance when you gain an [Charges|Endurance Charge] to gain an additional [Charges|Endurance Charge]","获得[Charges|耐力球]时有 25% 的几率额外获得一个[Charges|耐力球]"
"10% increased Area of Effect of [Curse|Curses]","[Curse|诅咒]的效果范围提高 10%"
"Targets [Curse|Cursed] by you have 50% reduced Life Regeneration Rate","被你[Curse|诅咒]的目标生命再生速度降低 50%"
"12% increased [Reservation] [Efficiency] of [Minion] Skills","[Minion|召唤生物]技能的[Reservation|保留]效用提高 12%"
"Minions have 3% increased [Attack] Speed","召唤生物的[Attack|攻击]速度提高 3%"
"15% increased [Attack] Damage","[Attack|攻击]伤害提高 15%"
"[Minion|Minions] have 10% increased Movement Speed","[Minion|召唤生物]的移动速度提高 10%"
"4% of Maximum Life [StatConversion|Converted] to [EnergyShield|Energy Shield]","4% 的最大生命[StatConversion|转化]为[EnergyShield|能量护盾]"
"25% reduced [Reservation] [Efficiency] of [Minion] Skills","[Minion|召唤生物]技能的[Reservation|保留]效用降低 25%"
"10% chance to [Hinder] Enemies on Hit with [Spell|Spells]","有 10% 的几率在[Spell|法术]击中时使敌人[Hinder|缓速]"
"25% increased Damage with [HitDamage|Hits] against [Hinder|Hindered] Enemies","对[Hinder|缓速]的敌人造成的[HitDamage|击中]伤害提高 25%"
"15% chance to [Hinder] Enemies on Hit with [Spell|Spells]","有 15% 的几率在[Spell|法术]击中时使敌人[Hinder|缓速]"
"12% increased [Immobilised|Immobilisation] buildup","[Immobilised|不可移动]积蓄提高 12%"
"3% increased [Attack] Speed per Enemy in [CloseRange|Close Range]","每有一个[CloseRange|近程]敌人，[Attack|攻击]速度提高 3%"
"25% increased [Melee] [Critical|Critical Hit Chance]","[Melee|近战]攻击[Critical|暴击率]提高 25%"
"25% increased Damage with [HitDamage|Hits] against [Ignite|Ignited] Enemies","对[Ignite|点燃]敌人的[HitDamage|击中]伤害提高 25%"
"60% increased [Flammability] [BuffMagnitude|Magnitude]","[Flammability|易燃][BuffMagnitude|强度]提高 60%"
"6% increased [Ignite|Ignite] [BuffMagnitude|Magnitude]","[Ignite|点燃][BuffMagnitude|强度]提高 6%"
"6% increased [BuffMagnitude|Magnitude] of [Poison] you inflict","你造成的[Poison|中毒][BuffMagnitude|强度]提高 6%"
